"","X","Y","cluster"
"64",10.4542060685942,-15.877734632146,"4"
"65",-24.964149793025,-3.16374861813348,"8"
"66",9.31228173399962,24.0915849226079,"6"
"67",8.47273368031666,9.90236987585336,"7"
"68",24.313537268877,33.4765099095592,"6"
"69",-4.25789584627919,5.66327720603705,"7"
"70",-17.7425699966376,-6.85395595119416,"8"
"71",-4.26384276482488,5.66904492346888,"7"
"72",-21.9959468134892,11.2401792029847,"5"
"73",-4.25096519772355,5.73402211238435,"7"
"74",0.766448148635231,30.325976376442,"3"
"75",32.6905171715797,-16.6277121460606,"1"
"76",33.9439673839757,22.6695349038669,"6"
"77",35.2723166558025,-14.8697262875369,"1"
"78",-25.3167730863955,16.7991700072448,"5"
"79",-7.7929732492013,25.7592270149251,"3"
"80",15.0273195936765,-17.4181590279169,"4"
"81",19.2810094007005,-8.51506100510576,"1"
"82",20.1074743843925,-8.07505849477895,"1"
"83",-6.43702998006871,-25.8881236940734,"2"
"84",-16.0758573142545,2.79520216761648,"5"
"85",15.4779781456016,-17.1248679484614,"4"
"86",20.3715550261652,1.97841021690208,"1"
"87",7.12822214435975,9.24204248541421,"7"
"88",13.8482508925195,-1.70298628588545,"1"
"89",13.8029899716012,-1.80250944641745,"1"
"90",22.412946251674,13.498741751076,"6"
"91",20.3024955531354,-8.71277546129496,"1"
"92",13.5740267334951,-14.5131185966913,"4"
"93",14.8179988472582,-10.2580666933091,"4"
"94",-8.15736206132733,28.589439308241,"3"
"95",-16.9631761150695,21.978868020175,"5"
"96",7.99926771038403,8.79463103088614,"7"
"97",14.293820317721,-14.4783294002454,"4"
"98",8.97602261966972,-11.2290389159823,"4"
"99",36.5335643359424,4.40144647570611,"1"
"100",39.3853242992776,3.2783202836143,"1"
"101",39.0256674590987,4.54022402768525,"1"
"102",-9.11990767764752,17.733624682906,"5"
"103",7.17935070249127,-25.7732140008933,"4"
"104",11.0437641257847,1.75413412403946,"7"
"105",37.2873638341189,-14.5723743092366,"1"
"106",39.7044457851661,3.02228966155635,"1"
"107",32.916041473657,-15.7914904697561,"1"
"108",-8.38841943360308,19.0877950992986,"5"
"109",-8.37220413607903,19.0966615090749,"5"
"110",4.51043027819855,8.95519870669582,"7"
"111",14.9292421885078,10.3038618672899,"6"
"112",2.46766460611864,11.000941005679,"7"
"113",19.908589066659,21.584473044464,"6"
"114",19.3777120791808,9.32661693024345,"6"
"115",23.7167773931178,-22.4716533519532,"4"
"116",-26.4665431992746,18.230243630426,"5"
"117",25.3898327193457,34.2400585586203,"6"
"118",3.23257111764668,10.3802475315918,"7"
"119",16.7193302317587,-22.6848926839137,"4"
"120",-17.7747771750693,3.51021490397247,"5"
"121",34.9392704827819,2.43818656663816,"1"
"122",36.6598238214968,4.65094198748072,"1"
"123",-21.654374235832,22.9204962583896,"5"
"124",19.8065268301484,-8.4750632803944,"1"
"125",-21.7742527228305,22.7594157666224,"5"
"126",39.4109646660986,3.22446715528405,"1"
"127",26.0002680327549,-24.4380070618455,"4"
"128",-30.3206932079799,18.3128919340883,"5"
"129",-0.547997818979416,6.63309989900081,"7"
"130",-3.7701387961172,33.0605977273893,"3"
"131",11.0097504102491,1.69197431418107,"7"
"132",24.9172956570551,16.6984229741321,"6"
"133",-10.6962026793589,-6.44933422797086,"7"
"134",-8.31317907206857,19.5976593948484,"5"
"135",3.21672757731669,8.84803263240861,"7"
"136",6.32118431902536,2.18500807123843,"7"
"137",11.5930839627773,30.5533785250786,"3"
"138",11.6001628582848,30.5590473948629,"3"
"139",2.5840171298659,-15.6733937835236,"4"
"140",28.8536693216548,-3.40976305586599,"1"
"141",36.3174763988072,4.27444035692221,"1"
"142",2.33689014899623,-24.3228269966825,"4"
"143",36.4280503368022,-14.8020306846254,"1"
"144",16.1268482182286,-0.366716542118875,"1"
"145",14.8556944617603,-16.7186046697184,"4"
"146",23.2585621662777,-10.193002508018,"1"
"147",-3.8530793880067,43.9330086064185,"3"
"148",18.7687505295953,-24.2718307094795,"4"
"149",36.0350342738909,5.77191850934185,"1"
"150",-19.8738652728779,10.0780382141642,"5"
"151",27.5331640880814,20.0704757678624,"6"
"152",-8.08651704027215,31.2298166698417,"3"
"153",13.1150289408065,-14.1179376217795,"4"
"154",-21.9300771139248,1.16189282151507,"8"
"155",32.7387932786969,-16.225745359278,"1"
"156",32.6976532031506,-16.3210045660872,"1"
"157",32.6811425358173,-14.4329519164182,"1"
"158",21.3469419698982,12.2509419626725,"6"
"159",0.617852517685647,31.802044984155,"3"
"160",5.78752165036193,-22.1218706810118,"4"
"161",5.78699093792623,-22.0873224593962,"4"
"162",15.8981883028741,-4.22116181282495,"1"
"163",6.8258695219903,-19.5678517029438,"4"
"164",29.4771680709846,-13.6096866891974,"1"
"165",33.2399334713617,-14.3111669181816,"1"
"166",37.2303163795183,-14.5331829480314,"1"
"167",32.7407448125031,-15.9610357467539,"1"
"168",-31.4140636652234,9.02550798729799,"8"
"169",26.0222248538855,-23.0222830360378,"4"
"170",30.5205344274185,-15.2489510263394,"1"
"171",33.7796273748387,1.32457711684316,"1"
"172",10.933330852763,1.63453558254498,"7"
"173",-11.195482716182,-9.24660970514706,"2"
"174",-30.4649162080048,0.477817015390425,"8"
"175",-5.20409178079275,-3.51486581026478,"7"
"176",9.33541038997973,-22.594169344966,"4"
"177",29.7363609226944,-13.3090850123548,"1"
"178",-7.15478781410283,-33.7172068026857,"2"
"179",-12.1364161195792,18.6787448886821,"5"
"180",-4.30212332849463,8.96479623177119,"7"
"181",-4.28963212307069,8.94466919875876,"7"
"182",21.1893127288695,22.3924649110988,"6"
"183",22.9362865860492,-25.5343040025264,"4"
"184",-6.67449384522122,19.01381230179,"5"
"185",33.7131995639377,-14.5019386874998,"1"
"186",-21.0764413602457,-6.5017333772362,"8"
"187",19.1589202951956,-9.53942653427856,"1"
"188",-19.7385240495364,10.3321755588208,"5"
"189",-7.67438505963179,24.2646055673487,"3"
"190",-16.2999098233529,21.6780452316054,"5"
"191",-17.6309040222948,16.9604406454447,"5"
"192",-0.184166028779697,3.82912948422215,"7"
"193",4.77839127468024,-9.49461097769093,"7"
"194",-18.9392349072727,-17.671904327785,"2"
"195",13.9338030707277,10.1668371466453,"6"
"196",15.2495087830245,-22.0054509715432,"4"
"197",15.5150575920934,-20.9126971092658,"4"
"198",34.8767485029645,-15.3309573093541,"1"
"199",19.9533430423414,-9.39951129440509,"1"
"200",16.8412187513023,10.5547438722193,"6"
"201",-20.5271968189509,16.1628898665313,"5"
"202",16.4358499770551,-1.87935264511262,"1"
"203",29.8917339733061,-23.3335310413251,"4"
"204",19.5522489129428,-7.85896444472939,"1"
"205",7.67633608026217,-19.8630996891735,"4"
"206",5.9902514689429,-36.0436175372529,"4"
"207",5.02897897174934,8.72597503444203,"7"
"208",12.6064086033609,-16.4241343656575,"4"
"209",25.8759131774645,-23.1940878157571,"4"
"210",8.17024069239716,-19.9058460544108,"4"
"211",18.0629671008929,-24.7520900936115,"4"
"212",33.3080482674457,-13.1965788638233,"1"
"213",12.9438570224159,9.45678895475147,"6"
"214",34.2889548876064,-14.1156544304423,"1"
"215",-9.91360420942916,-17.2405075344837,"2"
"216",-9.87381607477696,-17.2098347885405,"2"
"217",19.8743865111597,-22.6893417812486,"4"
"218",21.6630462416925,-22.5540862241932,"4"
"219",14.9677601716619,10.5187903173045,"6"
"220",22.274427055688,-22.7326132362494,"4"
"221",12.6075835186617,-16.4112796712567,"4"
"222",33.7810154905037,-14.4807160272924,"1"
"223",16.4457657126661,-6.1429149675475,"1"
"224",31.9723822292986,-13.3167943047902,"1"
"225",5.61098195421164,13.1498968519031,"7"
"226",16.8426322956116,9.94105393692771,"6"
"227",35.1214367205959,-15.2538888375299,"1"
"228",-4.26574041804815,-4.8749813000487,"7"
"229",35.3001530894117,3.53874411035753,"1"
"230",35.3398761965381,3.54466687165765,"1"
"231",25.8700830652499,-23.2321928147065,"4"
"232",27.6476851562112,16.6910089001168,"6"
"233",8.09838025457893,-20.4395934095972,"4"
"234",34.772533414319,-13.7830878433708,"1"
"235",-1.40620819883724,-7.77862949496439,"7"
"236",14.0464260979106,-31.9337100948118,"4"
"237",10.7964197190626,-7.43422369180283,"7"
"238",25.5542974362844,17.9281485455877,"6"
"239",18.7324473812143,9.05684985478913,"6"
"240",-8.42341105509087,-0.944088228708101,"7"
"241",-29.0109992738397,-4.63037930521328,"8"
"242",-17.9246984354804,-2.05968288343,"8"
"243",6.168806342994,-28.1213470497855,"4"
"244",6.25842824458352,-13.9102912835519,"4"
"245",21.610157508963,-33.9202742402044,"4"
"246",-11.0295354635435,-0.224454792826516,"7"
"247",34.7877133147818,-13.4039846118616,"1"
"248",-18.2500603596979,12.6795060971843,"5"
"249",34.8597750646363,4.00967450450592,"1"
"250",23.0440653530909,13.4020986715797,"6"
"251",33.7314440734007,-17.3726478698365,"1"
"252",-4.14504042896479,-5.04145640736721,"7"
"253",32.21596631759,-13.2376384625058,"1"
"254",-2.03535929359603,-9.76939138557597,"7"
"255",-28.0928131724902,6.20123746763206,"8"
"256",20.6094466923415,1.0892008215777,"1"
"257",-19.6812529862374,2.11185659872524,"8"
"258",-21.2549153311287,-34.8566793999681,"2"
"259",21.0464864913083,-30.3966168312446,"4"
"260",11.3639146198634,24.7621124412759,"6"
"261",31.1916197427242,-14.9175454657212,"1"
"262",-22.1510176206388,11.5381200549294,"5"
"263",-6.27665165709164,17.6657176934274,"5"
"264",-6.29078529593482,17.6264850372632,"5"
"265",-10.8682626076989,16.7031474553387,"5"
"266",-20.7282079740693,-32.5372749880259,"2"
"267",-18.5413994829206,-3.21007609465777,"8"
"268",31.0244307070531,-14.7324573089235,"1"
"269",18.0529426609522,9.77097238979434,"6"
"270",17.1209682830822,-19.4425006956035,"4"
"271",22.4634541945042,-25.9111845758401,"4"
"272",22.4617715031784,-25.9127737735092,"4"
"273",22.458160378784,-25.9100458670644,"4"
"274",34.5591240946785,3.97373457977135,"1"
"275",35.3029386672414,-14.7079583671936,"1"
"276",33.9340622760645,-15.2085032681007,"1"
"277",-11.3370822210805,12.8250603345967,"5"
"278",9.67231278591797,35.2245587473303,"3"
"279",-6.27640184437968,17.6585487049087,"5"
"280",6.80680893071171,-25.67985557262,"4"
"281",-1.71186268995707,-11.4191874341241,"2"
"282",8.74047977226541,-24.1618488649629,"4"
"283",30.8522519850679,-15.171512854371,"1"
"284",20.8862629661023,-9.12051869580596,"1"
"285",-5.30900025517704,32.3727612246845,"3"
"286",-1.46324404884294,-13.3228077439713,"2"
"287",34.5482512361973,4.49229949766536,"1"
"288",-17.0732225068631,-7.48582889482109,"8"
"289",12.7732793333272,-5.85858443166842,"1"
"290",-15.4358974151061,17.6592621140445,"5"
"291",-13.8841077661779,-0.819861010158614,"7"
"292",21.1256565859142,-8.3843785626452,"1"
"293",15.8261851915732,-4.48988738981309,"1"
"294",9.52025545600667,10.6036893747947,"6"
"295",21.9975591610349,-22.4124916146512,"4"
"296",23.2612717545017,20.0917032481293,"6"
"297",-7.32777065013885,-14.8281532171924,"2"
"298",19.5715820139763,-9.74561063694954,"1"
"299",2.8761785279627,-29.2227601052098,"4"
"300",10.0111952842972,9.97029292040628,"6"
"301",-2.51286389415099,14.1010784710926,"7"
"302",-7.05581017109945,19.9167338880669,"3"
"303",-19.9781973585807,-0.0459635785320737,"8"
"304",-11.0049232303893,-0.472977612989501,"7"
"305",26.6213349849284,-15.8385537029298,"1"
"306",-16.6688017962657,4.05136791429652,"5"
"307",8.28768218516841,33.8613711438049,"3"
"308",-6.04268389855952,36.148593009605,"3"
"309",6.16547906951717,-25.1266426328143,"4"
"310",34.1422397264922,2.98984277890994,"1"
"311",21.3103910246777,-13.9945647763461,"1"
"312",33.7379706980319,-14.8717661543339,"1"
"313",22.1655938504467,-10.4631284261225,"1"
"314",22.1615455784077,-10.4661009008902,"1"
"315",25.6379411621555,-22.6428719922723,"4"
"316",18.8617251994321,-12.3207799841949,"1"
"317",18.6887339483958,21.4088393634921,"6"
"318",5.62405417559491,-13.3214124321283,"4"
"319",-20.7988792155703,-33.6096147199931,"2"
"320",22.6115437763815,-25.8531858680951,"4"
"321",19.0827317527545,-9.81032401752264,"1"
"322",24.157400832261,-11.2117251050518,"1"
"323",10.7210751987492,9.42047940085925,"6"
"324",-22.8597546568677,8.57369032484817,"5"
"325",14.5085801101872,10.3840623065719,"6"
"326",11.5859804526423,14.3105730554367,"6"
"327",23.0670278980578,13.4821329050514,"6"
"328",-18.5836040409579,29.7082987019487,"5"
"329",17.3322081857715,-9.37900837081235,"1"
"330",17.34116501851,-9.38552440122233,"1"
"331",17.3930705273602,-9.33102821176953,"1"
"332",24.2052275166627,-11.2231657675744,"1"
"333",17.5176563215981,-18.5025660546292,"4"
"334",-21.3775677800895,-0.885130038916208,"8"
"335",19.9827059289162,31.4185053302814,"6"
"336",-5.18457105350896,28.5241958858404,"3"
"337",-2.11783673929386,13.054417157236,"7"
"338",10.7134757558526,9.40615037292266,"6"
"339",-0.163027633314246,10.1392581456626,"7"
"340",-17.3543259425164,-4.74448360705019,"8"
"341",-17.3582926821053,-4.74712270401472,"8"
"342",26.4854238832652,-16.3403475945555,"1"
"343",32.0306963114069,-8.48901135855232,"1"
"344",17.7461422390524,-7.04836260386274,"1"
"345",31.0457833387394,-13.1048072032817,"1"
"346",31.8164509223954,-14.7269613822802,"1"
"347",31.817569368308,-14.7446127198991,"1"
"348",20.5787857079846,-21.8017433509506,"4"
"349",18.2373514216637,-25.8158293440091,"4"
"350",29.4923677822619,-13.7037520152046,"1"
"351",17.1285432613218,11.712485060379,"6"
"352",-16.3431944356346,-25.5227548065358,"2"
"353",19.1529244332478,-10.9164819021831,"1"
"354",19.258301266775,-10.9416620372165,"1"
"355",-5.44106629604984,17.5995785750305,"5"
"356",12.7899726740165,-5.91414406288571,"1"
"357",-14.1329043694795,23.6718740354421,"5"
"358",22.4093474493215,-25.8112379241438,"4"
"359",18.6745252281794,-13.0055569434333,"4"
"360",-8.86573061019949,-10.4025083251894,"2"
"361",6.64021522554579,-8.38708446290774,"7"
"362",39.8343206459915,3.06085042524028,"1"
"363",-6.75923034724007,16.6488167266623,"5"
"364",-4.12604342602321,-4.59740101437446,"7"
"365",19.3099163168751,9.26051848385536,"6"
"366",21.1979047537699,22.2095318013014,"6"
"367",18.8487330085569,-14.3403932433604,"4"
"368",12.4521669759232,-7.57799833576585,"1"
"369",16.660928573277,9.89449153574291,"6"
"370",20.8423589889468,-30.9156921092889,"4"
"371",5.80914495024283,28.9871212857425,"3"
"372",-6.76492040959472,34.4905245856421,"3"
"373",-21.7844686105544,11.4264329327445,"5"
"374",0.313293048480689,-27.0985445169802,"2"
"375",4.83664300331821,-6.58972260735203,"7"
"376",1.2838568157735,-8.77533107807757,"7"
"377",26.3884911646452,-16.2593064476077,"1"
"378",9.07226607123615,1.22737075178892,"7"
"379",25.1891415400567,-25.3920239348982,"4"
"380",41.9170078613859,-4.39619865464463,"1"
"381",6.6648764814955,-24.1688880646683,"4"
"382",22.8399047194805,13.7304418202211,"6"
"383",22.0923131204286,-22.0870610667369,"4"
"384",22.1637528125343,-22.0555714789898,"4"
"385",34.8590585863793,-15.2281785448263,"1"
"386",8.00007761472827,8.53563168748015,"7"
"387",33.9913793222309,-12.9807743459164,"1"
"388",-1.50199131760115,-21.2977408322795,"2"
"389",-18.7802820337357,-30.2116344709062,"2"
"390",19.9673509472509,-10.3672284646126,"1"
"391",-29.5940491094156,19.6553503487569,"5"
"392",18.4061747188429,-25.9463850573985,"4"
"393",38.9599049612318,2.98873727738045,"1"
"394",-6.76312028884776,34.4867562610704,"3"
"395",-6.48337524023188,1.08832134514598,"7"
"396",20.9234060125652,10.8313964752303,"6"
"397",-2.60670379694015,-21.4262417950596,"2"
"398",20.1804613397396,10.421652337215,"6"
"399",26.9314907628863,-20.9986277995542,"4"
"400",-0.0408398194276638,32.0428949262755,"3"
"401",22.3085695510811,-12.0091609119455,"1"
"402",31.1696538210551,20.1041638084967,"6"
"403",-5.31674058457209,-16.6731081524382,"2"
"404",-17.2597721247376,3.71133553755245,"5"
"405",39.3854221033813,2.95814096527862,"1"
"406",-5.59343764575377,25.9923433366014,"3"
"407",-5.59158922574436,25.993138691225,"3"
"408",19.5708386420952,-5.77911863305743,"1"
"409",15.6792551707562,10.7471494643021,"6"
"410",30.7509020689664,21.0619165582542,"6"
"411",39.8491559354421,3.12677842141048,"1"
"412",32.0123879545855,-16.887038884829,"1"
"413",13.7461578301224,-15.4069297575576,"4"
"414",39.2818317149951,3.30685028439889,"1"
"415",24.1928592399158,-25.0661343208076,"4"
"416",22.7434712688151,-29.1851264567334,"4"
"417",22.7300636061773,-29.2057973524059,"4"
"418",16.2099571847506,21.2458631525054,"6"
"419",-20.848133423896,-33.845387985872,"2"
"420",9.4028024690485,10.4269872750843,"7"
"421",12.7944237196353,-5.88059092289973,"1"
"422",12.5346183170777,34.9769452003341,"3"
"423",11.9748669877474,31.8854551087627,"3"
"424",31.46601962868,-15.1217971097762,"1"
"425",21.219901162552,15.916693606156,"6"
"426",-32.5320605087007,-13.1103602569762,"8"
"427",8.9549797017172,1.04352127104147,"7"
"428",17.2788778414624,9.470224918822,"6"
"429",12.4690916126135,-9.73794624728083,"4"
"430",18.8960966515907,-8.71650813499751,"1"
"431",25.8067476635022,-24.4759809463814,"4"
"432",11.2524036451003,24.6854681493234,"6"
"433",6.44499676669824,1.28268227368149,"7"
"434",39.2242802233901,3.31117837314802,"1"
"435",11.773196848365,-4.77919506178467,"7"
"436",17.7320389913192,-11.8508813688136,"1"
"437",3.39569910252802,-25.4235434755753,"4"
"438",19.8770677788559,-6.60533667104989,"1"
"439",12.4646830667634,-16.8106417491673,"4"
"440",-0.0289174368802005,-14.9827013088537,"2"
"441",3.76985443526109,8.38762401334131,"7"
"442",36.2970716518827,7.50468012489934,"1"
"443",11.0364078622068,9.89023150514743,"6"
"444",11.033168705726,9.87058076126019,"6"
"445",11.0565076649194,9.85604256838141,"6"
"446",-23.9859998281986,15.1261165449668,"5"
"447",34.4818634624237,-13.6741657815188,"1"
"448",32.6795815487177,-15.3311755236758,"1"
"449",-6.61024906631079,3.03676580924663,"7"
"450",10.886837749356,28.2199377165124,"3"
"451",1.13378137254739,9.73771490482094,"7"
"452",35.9714801449639,-14.5073040643693,"1"
"453",14.4779128974855,-14.2819936559783,"4"
"454",8.48509647736312,-23.2049468543574,"4"
"455",13.6315956715349,-14.6428189058792,"4"
"456",-1.89013058651783,43.9954132469531,"3"
"457",-11.6421912043723,-20.8233075283733,"2"
"458",9.52820309474377,22.3796112300773,"6"
"459",9.52981206672276,22.3803871056387,"6"
"460",3.92895045129667,12.0004172687725,"7"
"461",10.2734222577903,9.72085138444789,"6"
"462",-6.31591945315928,31.6306227981842,"3"
"463",32.2945584344322,6.13720055179002,"1"
"464",24.9621781231536,-1.66717430402209,"1"
"465",37.2690842723055,3.68734121082335,"1"
"466",19.8923487040837,8.44695567556054,"6"
"467",37.1027593236624,3.65934305120471,"1"
"468",23.3275862239097,-22.3121695625773,"4"
"469",36.3154119781673,3.74765615695961,"1"
"470",28.4377457077632,18.2362627656125,"6"
"471",9.660660684396,23.6340621151943,"6"
"472",-7.70420064260693,6.2498579129245,"7"
"473",30.0503168455905,-22.4694499904068,"4"
"474",39.1040048668406,3.14742566375729,"1"
"475",0.675707719249086,-5.33123320494024,"7"
"476",-5.11332423785059,44.8126653225105,"3"
"477",2.70762765381343,-7.31496036005256,"7"
"478",19.218484547406,-9.55023620371923,"1"
"479",-7.36443129617009,32.053750082984,"3"
"480",30.7481828895115,-15.8375924717557,"1"
"481",-18.8743599784484,-31.1738205451957,"2"
"482",31.3374515846415,-12.9711108185216,"1"
"483",13.5796714748504,-14.5797364010252,"4"
"484",6.55560932571057,-27.1949663751722,"4"
"485",-6.31491035784928,-0.154650268505289,"7"
"486",35.574288294061,-14.2235843524446,"1"
"487",32.5304330286204,-13.8471333638657,"1"
"488",-13.4491140278314,-8.01930817435063,"2"
"489",32.5164500828032,-12.6007804723465,"1"
"490",32.5040926894319,-12.5838722046225,"1"
"491",39.017708873415,3.12573333140959,"1"
"492",-21.7911405249211,22.8429155773864,"5"
"493",13.576793198561,-14.5462972133666,"4"
"494",5.39262482074072,-25.7791520663651,"4"
"495",5.41662893692088,-25.7948287928172,"4"
"496",32.6174314377323,-16.687025404308,"1"
"497",8.47761538883007,-23.9855801539738,"4"
"498",-9.17207804205233,23.4330387021417,"3"
"499",36.1127732021136,4.29945515129481,"1"
"500",5.48971730671803,-25.7601080720277,"4"
"501",38.7139796007885,3.48320585107664,"1"
"502",-23.5766758091485,29.010939010137,"5"
"503",33.9534688479797,1.5518754826058,"1"
"504",9.90362519658101,9.64969330635843,"7"
"505",-14.1089351525506,-9.49833759927362,"2"
"506",33.8990995366633,-14.0507456546457,"1"
"507",33.8631329968055,-13.7646097637919,"1"
"508",23.0612163635384,-12.1700177680825,"1"
"509",-27.0559652339248,17.8059898296988,"5"
"510",33.4734327776924,-14.5887081171851,"1"
"511",19.2182422884966,-7.70010905203478,"1"
"512",6.56641399137051,8.21566222829983,"7"
"513",-1.26838745071649,-16.9678499512964,"2"
"514",25.876920782855,14.9832782381299,"6"
"515",-18.7098521568075,24.565517133762,"5"
"516",21.7163656605663,-7.92714450933533,"1"
"517",18.9937534271836,9.11949012906761,"6"
"518",18.97999687161,9.08288374230536,"6"
"519",-8.83060168961357,18.5820782496382,"5"
"520",32.5919094370603,0.108887606450746,"1"
"521",5.63489847022626,8.25063442838092,"7"
"522",19.0646305154011,9.7732090177706,"6"
"523",10.7588866316351,7.25859527901765,"7"
"524",-1.5255164441693,-14.5639796828408,"2"
"525",20.6238688855172,-9.76713834253917,"1"
"526",-4.9425300784897,-22.2067595622777,"2"
"527",10.7589688972888,7.2439616594254,"7"
"528",13.474214553337,3.70188115340462,"7"
"529",0.938674396647766,12.7353270386499,"7"
"530",30.1373109200745,-25.1445815712443,"4"
"531",6.53258262957771,8.23012846677825,"7"
"532",29.5730546429919,-24.803636722066,"4"
"533",25.4557750195757,13.8550378640687,"6"
"534",34.1967742290857,-14.5308643784994,"1"
"535",19.425830732847,10.685481905283,"6"
"536",14.8104354522778,11.2003046739498,"6"
"537",6.55546059279517,-38.0725064169677,"4"
"538",22.9086834354164,33.0567704017518,"6"
"539",20.1981345701539,10.4853401550695,"6"
"540",2.22013480532802,-26.1834447854728,"4"
"541",20.3532706407944,22.2978103999324,"6"
"542",29.1059000323642,-22.8229553222441,"4"
"543",16.2129124150814,-16.8198620548,"4"
"544",-9.1764397157524,5.9989611318591,"7"
"545",10.6017821687127,5.8760742500513,"7"
"546",17.8930510415665,-6.06349032265771,"1"
"547",8.32957337608281,-16.2948793353979,"4"
"548",5.92893947562188,-4.48230250254467,"7"
"549",19.6830358651589,4.48017656054935,"1"
"550",10.6265468202268,10.1098016247633,"6"
"551",29.6649980326199,-24.6290001845828,"4"
"552",-4.19916640271859,-5.69683732099602,"7"
"553",-41.0449225446966,4.678789279167,"8"
"554",30.2018205308481,-26.2932233981364,"4"
"555",30.081026508375,-25.0127541120273,"4"
"556",6.5797963305261,-24.1692338034246,"4"
"557",-13.6756547545944,24.0025080776456,"5"
"558",-13.675345609805,24.0033588736017,"5"
"559",7.9112278127701,-16.9882973629518,"4"
"560",35.5307477622903,-13.9508195347678,"1"
"561",11.1734644369743,0.462793373542262,"7"
"562",11.281937616971,0.58357689109524,"7"
"563",7.16240136873921,-24.0393924231557,"4"
"564",22.288082916745,-11.9133972115378,"1"
"565",-3.61892214747015,-13.2667305144937,"2"
"566",29.3120280571621,-24.6038867282409,"4"
"567",29.7419324600056,-25.7836037756252,"4"
"568",31.7126214371629,-14.8224856221217,"1"
"569",30.054711967493,-24.9041066256717,"4"
"570",29.7992324386683,-25.0844830151949,"4"
"571",4.05962406736855,10.9503152423895,"7"
"572",6.89897030006063,8.46136494555775,"7"
"573",-13.7007786521617,24.0171745538479,"5"
"574",29.7568089802156,-25.7957558987117,"4"
"575",10.7595270516718,5.19548174415694,"7"
"576",15.6529802430992,-17.1459895514306,"4"
"577",6.04566020234669,-4.16505523064213,"7"
"578",-4.28555968237129,0.43882954683088,"7"
"579",17.1805067594391,10.3023006469125,"6"
"580",-7.2924871984543,-0.27539825560957,"7"
"581",18.8423140148733,-31.9905742928176,"4"
"582",18.9031047650921,-31.9115512371497,"4"
"583",20.6208193145396,-13.5809326485057,"1"
"584",37.5240446945353,4.50714053213317,"1"
"585",34.4206946381578,2.8025005099885,"1"
"586",30.3395052973993,-12.1090844618846,"1"
"587",17.4721305265397,-12.014905503572,"4"
"588",30.3245744341993,-12.1165222604641,"1"
"589",33.261011377317,-15.2906413510057,"1"
"590",30.6610446410858,-14.9543087353014,"1"
